dt,open,high,low,close,volume
2021-08-24,408.35,414.01,370.0,377.97,117344.3049
2021-08-25,377.98,386.12,363.5,384.16,103418.2501
2021-08-26,384.17,389.3,340.9,350.7,112812.2271
2021-08-27,350.5,375.4,343.8,372.8,113318.6367
2021-08-28,372.6,375.9,361.7,367.2,64113.912
2021-08-29,367.1,377.5,355.5,364.1,83041.7566
2021-08-30,363.9,377.0,345.9,357.6,114782.011
2021-08-31,357.9,398.2,350.5,391.7,216322.4396
2021-09-01,391.7,414.2,381.9,413.1,231975.5985
2021-09-02,413.2,415.0,398.8,399.4,103052.8514
2021-09-03,399.3,408.0,387.8,395.0,127761.849
2021-09-04,395.0,406.7,390.6,397.8,89592.696
2021-09-05,398.0,425.7,394.6,416.8,178856.8499
2021-09-06,416.9,425.0,395.0,408.7,143054.615
2021-09-07,408.7,409.4,309.1,346.7,328526.7329
2021-09-08,346.7,353.2,311.8,330.5,239682.595
2021-09-09,330.6,350.7,324.3,330.5,150482.957
2021-09-10,330.6,340.2,304.3,312.2,155908.7312
2021-09-11,312.1,340.1,310.7,328.6,99820.369
2021-09-12,328.6,348.7,321.6,333.3,112163.685
2021-09-13,333.3,337.4,303.1,330.9,137457.19
2021-09-14,331.0,390.7,327.6,384.7,292237.495
2021-09-15,384.7,418.0,376.1,414.5,277562.717
2021-09-16,414.5,414.9,370.6,384.0,238619.168
2021-09-17,383.9,390.0,350.2,353.9,159639.023
2021-09-18,353.9,369.0,346.8,355.1,103616.382
2021-09-19,355.3,358.0,335.0,340.0,88851.515
2021-09-20,340.0,341.0,287.7,291.9,217271.3922
2021-09-21,291.9,306.9,259.9,271.7,172544.3724
2021-09-22,271.5,303.7,266.0,301.9,165992.048
2021-09-23,301.8,309.7,294.0,308.9,99137.571
2021-09-24,308.9,311.9,262.1,280.8,180971.26
2021-09-25,280.7,284.1,268.0,274.3,82396.758
2021-09-26,274.3,300.6,252.0,293.3,199488.4361
2021-09-27,293.4,309.5,272.9,273.4,121832.497
2021-09-28,273.2,277.7,259.7,260.9,103469.358
2021-09-29,261.0,277.6,259.1,265.1,78559.274
2021-09-30,265.1,281.5,263.7,276.3,74430.131
2021-10-01,276.4,304.4,271.9,302.5,133316.66
2021-10-02,302.6,323.7,297.0,313.8,116618.898
2021-10-03,313.8,323.5,308.4,310.6,103424.993
2021-10-04,310.5,311.3,290.7,300.7,118833.012
2021-10-05,300.8,310.0,296.1,307.5,98805.702
2021-10-06,307.6,318.0,284.4,311.8,154231.114
2021-10-07,311.8,313.7,298.7,305.9,93383.702
2021-10-08,305.8,324.9,303.2,307.0,104166.534
2021-10-09,307.6,313.2,304.0,307.1,46230.589
2021-10-10,307.4,307.9,286.7,287.9,55289.417
2021-10-11,287.8,302.0,283.0,290.6,62940.683
2021-10-12,290.5,290.6,270.8,284.0,94921.819
2021-10-13,284.0,302.8,282.0,297.4,126532.221
2021-10-14,297.4,320.0,293.2,303.7,124887.086
2021-10-15,303.6,305.1,292.1,301.5,89407.892
2021-10-16,301.5,319.9,299.5,304.7,92924.881
2021-10-17,304.9,321.2,291.6,304.4,95845.841
2021-10-18,304.5,308.3,289.7,294.2,65271.96
2021-10-19,294.1,304.3,292.6,303.4,65804.57
2021-10-20,303.6,317.6,296.4,316.6,84115.777
2021-10-21,316.6,338.0,310.4,315.0,144828.406
2021-10-22,314.8,326.9,305.8,310.2,80197.249
2021-10-23,310.2,324.3,307.3,324.0,53868.191
2021-10-24,324.1,325.3,299.8,307.8,74284.834
2021-10-25,307.7,316.9,306.4,312.8,65895.452
2021-10-26,312.8,345.5,312.2,328.8,200765.335
2021-10-27,329.2,459.0,326.3,353.2,1174788.0021
