dt,open,high,low,close,volume
2021-10-17,41.74,42.87,39.52,42.12,10386680.07
2021-10-18,42.11,43.25,40.25,41.17,10911226.84
2021-10-19,41.16,41.65,40.01,41.34,8843904.77
2021-10-20,41.35,45.22,41.08,44.42,13310248.053
2021-10-21,44.41,45.53,41.91,42.84,14782015.916
2021-10-22,42.83,46.39,42.68,43.51,16062749.38
2021-10-23,43.5,44.79,43.08,43.95,6138290.14
2021-10-24,43.94,44.17,41.27,42.31,7260724.06
2021-10-25,42.3,44.8,42.11,44.55,7291785.53
2021-10-26,44.55,46.0,43.31,44.93,9161833.46
2021-10-27,44.93,45.77,38.7,41.96,12945236.35
